id;course_id;grade
605;7;11
605;7;6
605;7;13
605;7;12.5
605;7;11
605;7;10
605;3;2.75
605;3;4.5
605;3;5.25
605;3;5.5
605;3;7
605;3;9.5
605;1;12
605;1;9
605;1;11
605;2;15.75
605;2;12.5
605;2;14.75
605;2;14.25
605;2;12.75
605;2;12.25
605;2;14
605;2;13
605;2;13.5
605;2;12.25
605;5;17
605;5;17
605;5;unknown
605;5;9
605;5;13
605;8;6.5
605;8;11
605;8;13
605;8;10.5
605;6;unknown
605;6;10.25
605;6;2.5
605;6;6.25
605;6;8.5
605;6;7.25
605;6;10
605;6;11.5
605;10;12.5
605;10;15
605;10;13
605;10;10.5
605;10;10
605;10;unknown
605;4;8
605;4;7
605;4;7
605;4;8
605;4;9
621;9;15.5
621;9;16.5
621;9;13
621;7;11.5
621;7;14
621;7;12.5
621;7;12
621;7;8.5
621;7;17
621;3;6.25
621;3;0.75
621;3;10
621;3;3
621;3;4.5
621;3;2.25
621;1;12
621;1;unknown
621;1;10
621;2;12
621;2;15.5
621;2;13.75
621;2;12.25
621;2;14.25
621;2;13.75
621;2;13
621;2;13.25
621;2;11.25
621;2;11.25
621;5;14
621;5;15
621;5;13
621;5;unknown
621;5;15
621;8;8
621;8;11.5
621;8;12
621;8;12.5
621;6;5.5
621;6;4
621;6;11.5
621;6;6.5
621;6;12.25
621;6;9.25
621;6;2.75
621;6;10.5
621;10;15
621;10;13
621;10;13.5
621;10;9
621;10;11
621;10;11.5
621;4;6
621;4;8
621;4;7
621;4;8
621;4;6
648;9;13
648;9;11
648;9;18
648;7;19.5
648;7;15
648;7;12.5
648;7;9
648;7;10.5
648;7;14
648;7;15.5
648;3;5
648;3;4.75
648;3;0
648;3;12.25
648;3;unknown
648;3;6.5
648;1;6
648;1;17
648;1;7
648;2;12
648;2;15.25
648;2;12.75
648;2;13.25
648;2;14
648;2;12
648;2;12.75
648;2;13.75
648;2;12.75
648;5;17
648;5;11
648;5;14
648;5;12
648;5;10
648;8;8.5
648;8;9.5
648;8;12
648;8;9.5
648;6;8.25
648;6;8.75
648;6;0
648;6;9.5
648;6;7.75
648;6;8.25
648;6;10
648;10;9
648;10;14
648;10;7
648;10;18.5
648;10;18
648;10;7.5
648;4;6
648;4;10
648;4;6
648;4;8
648;4;6
671;9;16
671;9;16.5
671;9;16.5
671;7;10
671;7;13.5
671;7;12
671;7;14.5
671;7;10
671;7;12
671;7;11.5
671;3;8.75
671;3;10.75
671;3;5.25
671;3;6.25
671;3;4.75
671;3;6.5
671;1;12
671;1;14
671;1;15
671;2;14.5
671;2;12.5
671;2;12
671;2;13.75
671;2;13.75
671;2;14
671;2;12.25
671;2;15
671;2;11.75
671;2;13.5
671;5;13
671;5;13
671;5;9
671;5;20
671;5;8
671;8;12.5
671;8;11
671;8;8.5
671;8;7.5
671;6;10.25
671;6;9.25
671;6;9
671;6;13.25
671;6;6.25
671;6;9.75
671;6;8.25
671;6;9.25
671;10;20
671;10;10
671;10;13
671;10;13
671;10;10.5
671;10;12
671;4;7
671;4;8
671;4;7
671;4;8
671;4;9
695;9;15.5
695;9;16
695;9;13.5
695;7;10.5
695;7;14.5
695;7;16.5
695;7;13
695;7;12
695;7;12
695;3;2
695;3;7.5
695;3;1.75
695;3;4.75
695;3;5
695;3;5.25
695;1;9
695;1;11
695;1;7
695;2;14.75
695;2;13.5
695;2;12.25
695;2;14.5
695;2;11.75
695;2;12.75
695;2;12.25
695;2;15.25
695;2;15.5
695;2;13.25
695;5;20
695;5;10
695;5;8
695;5;15
695;5;16
695;8;12
695;8;7.5
695;8;9.5
695;8;8
695;6;7.75
695;6;6
695;6;9.5
695;6;5
695;6;6.25
695;6;11.25
695;6;12
695;6;1.75
695;10;9
695;10;14.5
695;10;9.5
695;10;15.5
695;10;unknown
695;10;9
695;4;8
695;4;6
695;4;9
695;4;5
695;4;7
707;9;16.5
707;9;12.5
707;9;16.5
707;7;16
707;7;16
707;7;11
707;7;14
707;7;15
707;7;10
707;7;9
707;3;9
707;3;5.5
707;3;5.25
707;3;8.25
707;3;12.5
707;3;7.25
707;1;11
707;1;19
707;1;14
707;2;13
707;2;12.75
707;2;14.75
707;2;13.75
707;2;14.5
707;2;13
707;2;12
707;2;12.75
707;2;12
707;2;12.75
707;5;16
707;5;12
707;5;8
707;5;15
707;5;9
707;8;8
707;8;8.5
707;8;8
707;8;7
707;6;5.75
707;6;12.5
707;6;10.5
707;6;6.75
707;6;12.75
707;6;8
707;6;9.75
707;6;7.75
707;10;11.5
707;10;13.5
707;10;10
707;10;11.5
707;10;12.5
707;10;12.5
707;4;9
707;4;8
707;4;9
707;4;8
707;4;5
717;9;10
717;9;14
717;9;15.5
717;7;16.5
717;7;16
717;7;12
717;7;15
717;7;11.5
717;7;20
717;7;14
717;3;6
717;3;12
717;3;7.5
717;3;5.25
717;3;11
717;1;14
717;1;16
717;1;15
717;2;12.75
717;2;15.25
717;2;13
717;2;10.75
717;2;14.5
717;2;12.25
717;2;13.25
717;2;15.5
717;2;13
717;2;13.5
717;5;17
717;5;18
717;5;19
717;5;15
717;5;14
717;8;10.5
717;8;15
717;8;10.5
717;8;11
717;6;8.75
717;6;4.5
717;6;12.25
717;6;12.75
717;6;8.25
717;6;6.25
717;6;10.75
717;6;7.25
717;10;14.5
717;10;16.5
717;10;18
717;10;20
717;10;16.5
717;10;7
717;4;6
717;4;8
717;4;11
717;4;6
717;4;8
742;9;16.5
742;9;15
742;9;15
742;7;13
742;7;15
742;7;12.5
742;7;15.5
742;7;12.5
742;7;13.5
742;7;11.5
742;3;4.25
742;3;2.25
742;3;7.25
742;3;7.25
742;3;2.25
742;3;4.5
742;1;14
742;1;11
742;1;11
742;2;12.75
742;2;14.75
742;2;12
742;2;12.5
742;2;15
742;2;13.5
742;2;12.75
742;2;13.25
742;2;12
742;2;13.25
742;5;14
742;5;14
742;5;16
742;5;11
742;5;10
742;8;9.5
742;8;11.5
742;8;11
742;8;13.5
742;6;15.75
742;6;8.75
742;6;5
742;6;10.25
742;6;3.25
742;6;7
742;6;14
742;6;12.5
742;10;9
742;10;1.5
742;10;11
742;10;14
742;10;16
742;10;14.5
742;4;9
742;4;7
742;4;8
742;4;6
742;4;5
746;9;13
746;9;16.5
746;9;14
746;7;13.5
746;7;11.5
746;7;9.5
746;7;14
746;7;7.5
746;7;14
746;7;10.5
746;3;2.5
746;3;12.5
746;3;2
746;3;4
746;3;4.25
746;3;4.25
746;1;8
746;1;12
746;1;12
746;2;13.25
746;2;13.5
746;2;12
746;2;14
746;2;12.5
746;2;14.75
746;2;13.75
746;2;13.25
746;2;13.5
746;2;14.25
746;5;14
746;5;16
746;5;15
746;5;13
746;5;16
746;8;unknown
746;8;16
746;8;12
746;8;7.5
746;6;11
746;6;9.25
746;6;13
746;6;6.25
746;6;5.75
746;6;2.25
746;10;13.5
746;10;9
746;10;6
746;10;5
746;10;10.5
746;10;7.5
746;4;6
746;4;8
746;4;7
746;4;8
746;4;11
749;9;15
749;9;15.5
749;9;13.5
749;7;11.5
749;7;14.5
749;7;18
749;7;18.5
749;7;9.5
749;7;11
749;7;10.5
749;3;6.25
749;3;7.25
749;3;3
749;3;4.75
749;3;10.75
749;3;11.75
749;1;17
749;1;11
749;1;13
749;2;13.75
749;2;12.75
749;2;12.5
749;2;13
749;2;14
749;2;15
749;2;15
749;2;12.5
749;2;14.25
749;2;12.5
749;5;13
749;5;15
749;5;14
749;5;16
749;5;20
749;8;9.5
749;8;8.5
749;8;11.5
749;8;9
749;6;8
749;6;9.75
749;6;7.75
749;6;13.75
749;6;16.75
749;6;3
749;6;13.25
749;10;16
749;10;16
749;10;9.5
749;10;16.5
749;10;10.5
749;10;16.5
749;4;7
749;4;10
749;4;11
749;4;11
749;4;7
760;9;14.5
760;9;13
760;9;13
760;7;12
760;7;13
760;7;10.5
760;7;12.5
760;7;unknown
760;7;18.5
760;3;3.75
760;3;11.25
760;3;4
760;3;8.75
760;3;2.25
760;3;5
760;1;15
760;1;7
760;1;13
760;2;12.75
760;2;13.75
760;2;13.75
760;2;11.25
760;2;11.75
760;2;11
760;2;13.5
760;2;12
760;2;14
760;2;13.5
760;5;11
760;5;9
760;5;16
760;5;16
760;5;16
760;8;13.5
760;8;14.5
760;8;11.5
760;8;10.5
760;6;5.75
760;6;9.25
760;6;13
760;6;10.5
760;6;7
760;6;6.25
760;6;6
760;6;13.25
760;10;14.5
760;10;12.5
760;10;9
760;10;14
760;10;12.5
760;10;15
760;4;7
760;4;7
760;4;9
760;4;6
760;4;9
782;9;14.5
782;9;12
782;9;11.5
782;7;9
782;7;11.5
782;7;14
782;7;12.5
782;7;8
782;7;6
782;7;11
782;3;4.75
782;3;4.25
782;3;7
782;3;9.75
782;3;5.25
782;3;9
782;1;14
782;1;9
782;1;14
782;2;13.5
782;2;13.5
782;2;13.75
782;2;14.25
782;2;14
782;2;13.25
782;2;13.25
782;2;14.5
782;2;14.5
782;2;11.75
782;5;11
782;5;17
782;5;14
782;5;15
782;5;13
782;8;13.5
782;8;8.5
782;8;7.5
782;8;6
782;6;6
782;6;2.25
782;6;6.75
782;6;9.75
782;6;3.25
782;6;8.75
782;6;9
782;6;4.75
782;10;12.5
782;10;13
782;10;11
782;10;13
782;10;12.5
782;10;17.5
782;4;11
782;4;unknown
782;4;7
782;4;7
782;4;8
796;9;16.5
796;9;15
796;9;16
796;7;14
796;7;13
796;7;11
796;7;10.5
796;7;13
796;7;14
796;7;13.5
796;3;3
796;3;3.25
796;3;5.5
796;3;0
796;3;6.75
796;1;7
796;1;13
796;1;13
796;2;13
796;2;15.5
796;2;15.5
796;2;11
796;2;14
796;2;14.5
796;2;11.25
796;2;12.5
796;2;14.25
796;2;13.25
796;5;17
796;5;15
796;5;10
796;5;12
796;5;16
796;8;9
796;8;10.5
796;8;11
796;8;13
796;6;6.5
796;6;8.75
796;6;4.5
796;6;5
796;6;8.25
796;6;12.25
796;6;9.75
796;10;11.5
796;10;15.5
796;10;9.5
796;10;11.5
796;10;11
796;10;11
796;4;8
796;4;5
796;4;9
796;4;5
796;4;7
803;9;15
803;9;14
803;9;16
803;7;9.5
803;7;17.5
803;7;12.5
803;7;15
803;7;13
803;7;16
803;7;15.5
803;3;4.75
803;3;4.5
803;3;5.75
803;3;4.5
803;3;0
803;1;9
803;1;10
803;1;13
803;2;12.75
803;2;11.75
803;2;12.25
803;2;12.5
803;2;unknown
803;2;13.75
803;2;13.5
803;2;13.5
803;2;10.25
803;2;15.75
803;5;13
803;5;20
803;5;17
803;5;14
803;5;15
803;8;14
803;8;10.5
803;8;8
803;8;9.5
803;6;9
803;6;9
803;6;11.25
803;6;9.75
803;6;9.25
803;6;9.75
803;6;11.75
803;6;8.5
803;10;12.5
803;10;15
803;10;18.5
803;10;11.5
803;10;13.5
803;10;11
803;4;7
803;4;9
803;4;10
803;4;6
803;4;6
816;9;11.5
816;9;12.5
816;9;13.5
816;7;11.5
816;7;12.5
816;7;12.5
816;7;10.5
816;7;13.5
816;7;10.5
816;7;14
816;3;5
816;3;9.25
816;3;3
816;3;7
816;3;5
816;3;12
816;1;11
816;1;12
816;1;13
816;2;12
816;2;13.75
816;2;14.25
816;2;14.5
816;2;12.75
816;2;12.25
816;2;12.5
816;2;16.25
816;2;15.5
816;2;12.75
816;5;14
816;5;15
816;5;13
816;5;14
816;8;12.5
816;8;7.5
816;8;11.5
816;8;8
816;6;9
816;6;7
816;6;7
816;6;7.25
816;6;11.25
816;6;6.25
816;6;10.5
816;6;7.75
816;10;9.5
816;10;12
816;10;16
816;10;14
816;10;8.5
816;10;16.5
816;4;8
816;4;8
816;4;6
816;4;9
816;4;9
822;9;12
822;9;8.5
822;9;10
822;7;14.5
822;7;10.5
822;7;12.5
822;7;16
822;7;11
822;7;12
822;7;11.5
822;3;4
822;3;4.25
822;3;4
822;3;6.75
822;3;11
822;3;9.25
822;1;12
822;1;11
822;1;11
822;2;14.75
822;2;12
822;2;14.75
822;2;12.25
822;2;13.25
822;2;14.25
822;2;12
822;2;14.25
822;2;13.75
822;2;13.25
822;5;19
822;5;16
822;5;16
822;5;16
822;5;15
822;8;10.5
822;8;7.5
822;8;6.5
822;8;13
822;6;9.75
822;6;4.25
822;6;9.5
822;6;11.75
822;6;5
822;6;unknown
822;6;6.5
822;6;11
822;10;20
822;10;11
822;10;13
822;10;14
822;10;13
822;10;14
822;4;8
822;4;9
822;4;6
822;4;8
822;4;11
850;9;16
850;9;16
850;9;13
850;7;10.5
850;7;11
850;7;12.5
850;7;11
850;7;9.5
850;7;15
850;7;11
850;3;10.25
850;3;1.25
850;3;8.5
850;3;4
850;3;4.75
850;3;9.5
850;1;15
850;1;12
850;1;6
850;2;12.75
850;2;12
850;2;13.25
850;2;12
850;2;13
850;2;14.5
850;2;12.5
850;2;14
850;2;13.75
850;2;12.25
850;5;11
850;5;13
850;5;19
850;5;14
850;5;16
850;8;11.5
850;8;12.5
850;8;8
850;8;12.5
850;6;13.5
850;6;7.75
850;6;8.25
850;6;6
850;6;11
850;6;11.5
850;6;5.75
850;6;7.75
850;10;15.5
850;10;17.5
850;10;16
850;10;12.5
850;10;12.5
850;10;10
850;4;7
850;4;7
850;4;9
850;4;9
850;4;9
854;9;17
854;9;17.5
854;9;12
854;7;14.5
854;7;11
854;7;12.5
854;7;15
854;7;13.5
854;7;13.5
854;7;14
854;3;3.5
854;3;6.75
854;3;7
854;3;6
854;3;6.25
854;3;0
854;1;14
854;1;7
854;1;17
854;2;13.5
854;2;13.5
854;2;11.5
854;2;12
854;2;12.75
854;2;13
854;2;12.75
854;2;11.25
854;2;14.5
854;2;14.25
854;5;8
854;5;15
854;5;13
854;5;14
854;5;11
854;8;9
854;8;11.5
854;8;13.5
854;8;13
854;6;5
854;6;3.75
854;6;7.75
854;6;14.5
854;6;9.5
854;6;6.5
854;6;12.75
854;6;7.75
854;10;16
854;10;10.5
854;10;12.5
854;10;12
854;10;11.5
854;10;9.5
854;4;7
854;4;5
854;4;9
854;4;6
854;4;8
859;9;15
859;9;13.5
859;9;14.5
859;7;13.5
859;7;9.5
859;7;13
859;7;11.5
859;7;15
859;7;14.5
859;7;8
859;3;4.75
859;3;2.5
859;3;4.25
859;3;7.75
859;3;6.5
859;3;7.25
859;1;7
859;1;9
859;1;5
859;2;15.5
859;2;13.75
859;2;12.25
859;2;unknown
859;2;14.25
859;2;14
859;2;12
859;2;13.25
859;2;13.75
859;2;13
859;5;14
859;5;14
859;5;13
859;5;16
859;8;9
859;8;9.5
859;8;15
859;8;9.5
859;6;7.5
859;6;10
859;6;6.5
859;6;8.5
859;6;8
859;6;9.25
859;6;7
859;6;3.25
859;10;14
859;10;8
859;10;11
859;10;14.5
859;10;8.5
859;10;13
859;4;8
859;4;7
859;4;9
859;4;7
859;4;8
881;9;15
881;9;16.5
881;9;18
881;7;13
881;7;12
881;7;13.5
881;7;16
881;7;14
881;7;18.5
881;7;10.5
881;3;4.75
881;3;8.25
881;3;9.75
881;3;2
881;3;3.75
881;3;1
881;1;13
881;1;14
881;1;13
881;2;13.5
881;2;13.75
881;2;13.25
881;2;14.75
881;2;13
881;2;14
881;2;12.75
881;2;13.75
881;2;11.5
881;2;11.5
881;5;14
881;5;11
881;5;17
881;5;14
881;5;16
881;8;12
881;8;12.5
881;8;6.5
881;8;14
881;6;10
881;6;9
881;6;10.25
881;6;11.75
881;6;11
881;6;11
881;6;10
881;6;13.5
881;10;11.5
881;10;10.5
881;10;13.5
881;10;9.5
881;10;16.5
881;10;12.5
881;4;7
881;4;7
881;4;8
881;4;6
881;4;8
884;9;14.5
884;9;14.5
884;9;16.5
884;7;8
884;7;16
884;7;10.5
884;7;12.5
884;7;14.5
884;7;16
884;7;10
884;3;0
884;3;5.75
884;3;3.25
884;3;1.75
884;3;5.75
884;3;4.5
884;1;12
884;1;12
884;2;12.75
884;2;14
884;2;13
884;2;13.5
884;2;14.25
884;2;13.5
884;2;14.5
884;2;13.75
884;2;13.5
884;2;14
884;5;12
884;5;17
884;5;12
884;5;16
884;5;11
884;8;12
884;8;12.5
884;8;13
884;8;11
884;6;12
884;6;13.75
884;6;8.75
884;6;8.25
884;6;12
884;6;12.5
884;6;11.5
884;6;10.5
884;10;12
884;10;11.5
884;10;11.5
884;10;13
884;10;8
884;10;11.5
884;4;9
884;4;10
884;4;8
884;4;6
884;4;8
900;9;12
900;9;13.5
900;7;15
900;7;14
900;7;9
900;7;12
900;7;15.5
900;7;13
900;7;14
900;3;6
900;3;9
900;3;6.75
900;3;4.75
900;3;2
900;3;6.75
900;1;13
900;1;10
900;1;11
900;2;11.5
900;2;11.5
900;2;10
900;2;14.25
900;2;13.25
900;2;13.5
900;2;14.25
900;2;12.25
900;2;13.5
900;5;14
900;5;15
900;5;15
900;5;15
900;5;15
900;8;15
900;8;15
900;8;10
900;8;10.5
900;6;7.5
900;6;12
900;6;12.75
900;6;6.25
900;6;3.25
900;6;4.75
900;6;6.75
900;6;5.75
900;10;14.5
900;10;16.5
900;10;9.5
900;10;13
900;10;20
900;10;13.5
900;4;8
900;4;9
900;4;7
900;4;10
900;4;7
908;9;11
908;9;15
908;9;17
908;7;4
908;7;10
908;7;14
908;7;18
908;7;19
908;7;16.5
908;7;16
908;3;5.25
908;3;5
908;3;10.5
908;3;2.5
908;3;6
908;3;0
908;1;12
908;1;12
908;2;12.25
908;2;12.25
908;2;12
908;2;13.5
908;2;15.25
908;2;13.25
908;2;13
908;2;12
908;2;13.5
908;2;11.75
908;5;15
908;5;12
908;5;15
908;5;18
908;8;13.5
908;8;8.5
908;8;12
908;8;12
908;6;3
908;6;7.25
908;6;7.25
908;6;11.75
908;6;9.25
908;6;9
908;6;6
908;6;13.25
908;10;13.5
908;10;18
908;10;10.5
908;10;9
908;10;12.5
908;10;8.5
908;4;8
908;4;10
908;4;6
908;4;8
908;4;6
915;9;10.5
915;9;14
915;9;11.5
915;7;15.5
915;7;11
915;7;16.5
915;7;14.5
915;7;12
915;7;9.5
915;7;9.5
915;3;6
915;3;10.25
915;3;3.75
915;3;7.5
915;3;9
915;3;8.75
915;1;11
915;1;11
915;1;14
915;2;14.5
915;2;13.5
915;2;14.75
915;2;12.25
915;2;12.5
915;2;13.5
915;2;13.5
915;2;12.75
915;2;12.5
915;2;13
915;5;10
915;5;13
915;5;17
915;5;11
915;5;15
915;8;9.5
915;8;8
915;8;10.5
915;8;13.5
915;6;14
915;6;8.5
915;6;4.25
915;6;6.75
915;6;7.5
915;6;7
915;6;8
915;6;8
915;10;15
915;10;13
915;10;18
915;10;11.5
915;10;12.5
915;10;14
915;4;8
915;4;8
915;4;7
915;4;9
928;9;14
928;9;12
928;9;17.5
928;7;11.5
928;7;11
928;7;12
928;7;14
928;7;14
928;7;15
928;7;9.5
928;3;3.75
928;3;1.75
928;3;8
928;3;3.75
928;3;11
928;3;7.25
928;1;12
928;1;16
928;1;14
928;2;15.5
928;2;15.25
928;2;11.25
928;2;14.25
928;2;12.25
928;2;12.5
928;2;11.25
928;2;unknown
928;2;11.5
928;5;14
928;5;14
928;5;14
928;5;15
928;5;13
928;8;13.5
928;8;12
928;8;10.5
928;8;9
928;6;8
928;6;15
928;6;7.25
928;6;8.75
928;6;7.75
928;6;10.5
928;6;5.5
928;6;9.5
928;10;15
928;10;11
928;10;15.5
928;10;17.5
928;10;15.5
928;10;12.5
928;4;9
928;4;11
928;4;9
928;4;9
928;4;11
21;9;15.5
21;9;11
21;9;12
21;7;20
21;7;10
21;7;10
21;7;13
21;7;11
21;7;15
21;7;16
21;3;10.25
21;3;10.5
21;3;5.75
21;3;12.5
21;3;7
21;3;unknown
21;1;15
21;1;unknown
21;1;4
21;2;15.5
21;2;11.25
21;2;14.25
21;2;11.75
21;2;13.25
21;2;15.75
21;2;13.5
21;2;12.25
21;2;10.5
21;5;14
21;5;17
21;5;15
21;5;14
21;5;12
21;8;9.5
21;8;13.5
21;8;7.5
21;8;19
21;6;0
21;6;9
21;6;3.75
21;6;7.25
21;6;1.75
21;6;4.25
21;6;7.5
21;6;6.25
21;10;19.5
21;10;14
21;10;16.5
21;10;12.5
21;10;12
21;10;14.5
21;4;6
21;4;7
21;4;6
21;4;5
21;4;7
69;9;13.5
69;9;15
69;9;14.5
69;7;10
69;7;16.5
69;7;14
69;7;6.5
69;7;14
69;7;14
69;7;17
69;3;3.25
69;3;9.25
69;3;0
69;3;10.25
69;3;12
69;3;8.75
69;1;12
69;1;9
69;1;8
69;2;12.75
69;2;12.75
69;2;12.75
69;2;12
69;2;13.25
69;2;11.75
69;2;14.25
69;2;13.5
69;2;12.75
69;2;13
69;5;16
69;5;14
69;5;17
69;5;15
69;5;18
69;8;11.5
69;8;7
69;8;8.5
69;8;8
69;6;7.5
69;6;12
69;6;8.75
69;6;11.75
69;6;14.5
69;6;8
69;6;9.75
69;6;6.5
69;10;4.5
69;10;12.5
69;10;10
69;10;11.5
69;10;13
69;10;10
69;4;6
69;4;9
69;4;7
69;4;8
69;4;8
85;9;11.5
85;9;16
85;9;12
85;7;13.5
85;7;13
85;7;14
85;7;15
85;7;8.5
85;7;10.5
85;7;7.5
85;3;14
85;3;8.5
85;3;9
85;3;8.75
85;3;12.75
85;3;9
85;1;18
85;1;9
85;1;12
85;2;12.75
85;2;13.5
85;2;12.75
85;2;12.5
85;2;15.25
85;2;11.25
85;2;11.5
85;2;13.75
85;2;13.25
85;2;14
85;5;16
85;5;11
85;5;12
85;5;14
85;5;14
85;8;8
85;8;11.5
85;8;9.5
85;8;7.5
85;6;11.75
85;6;11
85;6;8.75
85;6;6.5
85;6;6
85;6;3.5
85;6;4.5
85;10;12
85;10;7.5
85;10;15
85;10;11.5
85;10;9.5
85;10;16.5
85;4;7
85;4;6
85;4;6
85;4;6
94;9;20
94;9;16.5
94;9;14.5
94;7;10
94;7;7
94;7;9.5
94;7;11
94;7;8.5
94;7;16.5
94;7;7.5
94;3;6.75
94;3;13
94;3;unknown
94;3;8.25
94;3;0
94;3;5
94;1;8
94;1;12
94;1;13
94;2;13.25
94;2;12
94;2;13.5
94;2;14.75
94;2;12.75
94;2;11.75
94;2;11.25
94;2;12.75
94;2;11.5
94;2;11.75
94;5;14
94;5;unknown
94;5;8
94;5;14
94;8;8.5
94;8;12
94;8;11.5
94;8;12
94;6;8.5
94;6;4.25
94;6;unknown
94;6;8.5
94;6;13.25
94;6;8.75
94;6;6.5
94;6;5
94;10;16.5
94;10;unknown
94;10;9.5
94;10;11
94;10;10.5
94;10;10.5
94;4;9
94;4;3
94;4;8
94;4;5
94;4;5
110;9;13
110;9;13
110;9;17.5
110;7;13.5
110;7;11.5
110;7;14
110;7;11.5
110;7;14
110;7;14
110;7;11.5
110;3;13.25
110;3;8.5
110;3;5.5
110;3;10
110;3;7.5
110;3;10
110;1;11
110;1;11
110;1;17
110;2;12.5
110;2;13.25
110;2;12.75
110;2;12.5
110;2;14.25
110;2;13
110;2;13.75
110;2;13
110;2;12
110;2;12.5
110;5;16
110;5;17
110;5;12
110;5;19
110;5;14
110;8;10.5
110;8;11
110;8;11
110;8;11
110;6;7.75
110;6;6
110;6;10.75
110;6;8.25
110;6;9.25
110;6;9.5
110;6;8
110;6;7.75
110;10;2.5
110;10;11
110;10;15
110;10;15.5
110;10;18
110;4;6
110;4;7
110;4;7
110;4;8
110;4;8
141;9;13.5
141;7;12
141;7;13.5
141;7;4.5
141;7;7
141;7;16.5
141;7;16.5
141;7;13
141;3;8.5
141;3;4.75
141;3;8.75
141;3;7.5
141;3;8.5
141;3;15.25
141;1;7
141;1;11
141;1;19
141;2;12.5
141;2;12
141;2;12.25
141;2;15.5
141;2;14.25
141;2;14.25
141;2;13.25
141;2;14
141;2;14
141;2;11.75
141;5;14
141;5;15
141;5;12
141;5;10
141;5;17
141;8;8
141;8;6.5
141;8;8.5
141;8;11
141;6;0
141;6;7.75
141;6;6.25
141;6;7.5
141;6;4.75
141;6;7.25
141;6;0.75
141;6;1.5
141;10;15
141;10;11.5
141;10;13
141;10;18
141;10;12.5
141;4;5
141;4;9
141;4;7
141;4;10
141;4;6
146;9;12.5
146;9;15
146;9;10.5
146;7;13.5
146;7;17.5
146;7;10.5
146;7;12.5
146;7;10.5
146;7;11.5
146;7;13.5
146;3;8.25
146;3;2
146;3;7.5
146;3;9.25
146;3;7.5
146;3;13.5
146;1;13
146;1;13
146;1;7
146;2;14.25
146;2;14.25
146;2;14.75
146;2;15
146;2;13.75
146;2;12.5
146;2;14.5
146;2;12.5
146;2;14.5
146;2;12.75
146;5;15
146;5;11
146;5;17
146;5;13
146;5;12
146;8;7.5
146;8;13.5
146;8;9
146;8;10.5
146;6;5.75
146;6;1.5
146;6;11.5
146;6;8.75
146;6;9
146;6;1.75
146;6;3.75
146;6;6.75
146;10;6.5
146;10;10
146;10;14
146;10;12
146;10;15
146;10;14
146;4;8
146;4;10
146;4;5
146;4;10
146;4;8
155;9;17
155;9;12.5
155;9;14
155;7;16
155;7;8.5
155;7;14.5
155;7;14
155;7;11
155;7;13.5
155;7;11.5
155;3;7
155;3;9.5
155;3;4.25
155;3;6.25
155;3;7
155;3;11.25
155;1;12
155;1;13
155;1;11
155;2;12.5
155;2;14
155;2;10.25
155;2;13
155;2;13.5
155;2;12.75
155;2;12.5
155;2;12.75
155;2;14.25
155;5;15
155;5;11
155;5;12
155;5;12
155;5;10
155;8;11.5
155;8;11
155;8;8
155;8;10.5
155;6;9.5
155;6;5.75
155;6;10.25
155;6;5
155;6;4.25
155;6;7.5
155;6;3.25
155;6;13
155;10;12.5
155;10;14
155;10;11
155;10;14.5
155;10;10.5
155;10;7
155;4;7
155;4;9
155;4;9
155;4;7
155;4;10
164;9;17
164;9;12
164;9;18
164;7;10.5
164;7;12
164;7;9.5
164;7;11.5
164;7;9.5
164;7;11
164;7;10.5
164;3;9.75
164;3;5.75
164;3;7.5
164;3;6.25
164;3;10.25
164;3;12.25
164;1;13
164;1;7
164;1;11
164;2;12.25
164;2;12.25
164;2;13.25
164;2;12.75
164;2;11.25
164;2;13.5
164;2;13
164;2;13.75
164;2;14.75
164;2;14
164;5;15
164;5;14
164;5;14
164;5;13
164;5;17
164;8;7.5
164;8;8.5
164;8;11.5
164;8;10
164;6;5.5
164;6;4.25
164;6;9.75
164;6;7.75
164;6;7.5
164;6;4.5
164;6;6
164;6;6.75
164;10;9
164;10;13.5
164;10;14.5
164;10;16
164;10;17
164;10;10
164;4;7
164;4;7
164;4;9
164;4;9
164;4;10
183;9;16
183;9;18
183;9;14
183;7;12.5
183;7;12
183;7;12.5
183;7;12.5
183;7;12
183;7;13.5
183;7;10.5
183;3;8.25
183;3;7.5
183;3;6.5
183;3;3.5
183;3;14.25
183;3;1.75
183;1;13
183;1;9
183;1;14
183;2;14
183;2;13
183;2;12.25
183;2;14
183;2;11.5
183;2;13
183;2;14
183;2;13.25
183;2;14
183;2;11.75
183;5;13
183;5;17
183;5;14
183;5;13
183;5;13
183;8;9.5
183;8;9.5
183;8;10.5
183;8;8.5
183;6;3
183;6;5
183;6;7.5
183;6;10.5
183;6;7.75
183;6;3.75
183;6;11
183;6;5
183;10;11.5
183;10;13.5
183;10;3.5
183;10;18.5
183;10;13.5
183;10;14.5
183;4;7
183;4;6
183;4;7
183;4;8
183;4;8
184;9;13
184;9;14
184;9;14
184;7;9.5
184;7;13.5
184;7;15
184;7;10
184;7;7.5
184;7;15.5
184;3;5
184;3;12
184;3;8.5
184;3;14
184;3;10
184;3;unknown
184;1;10
184;1;9
184;1;13
184;2;13.75
184;2;12.75
184;2;12.75
184;2;11.5
184;2;14.25
184;2;11.75
184;2;13.75
184;2;10.75
184;2;13.5
184;5;15
184;5;13
184;5;11
184;5;12
184;5;15
184;8;11.5
184;8;10.5
184;8;9.5
184;8;12.5
